,cap_hit,Player,team_name,Season
4139,2900000,Kevin Klein,new-york-rangers,2016-2017
4140,2750000,J.T. Miller,new-york-rangers,2016-2017
4141,2750000,Brendan Smith,new-york-rangers,2016-2017
4142,2625000,Mika Zibanejad,new-york-rangers,2016-2017
4143,2600000,Kevin Hayes,new-york-rangers,2016-2017
4144,1650000,Michael Grabner,new-york-rangers,2016-2017
4145,1650000,Nick Holden,new-york-rangers,2016-2017
4146,1450000,Tanner Glass,new-york-rangers,2016-2017
4147,1100000,Brandon Pirri,new-york-rangers,2016-2017
4148,1000000,Antti Raanta,new-york-rangers,2016-2017
4149,950000,Jesper Fast,new-york-rangers,2016-2017
4150,925000,Pavel Buchnevich,new-york-rangers,2016-2017
4151,925000,Brady Skjei,new-york-rangers,2016-2017
4152,925000,Jimmy Vesey,new-york-rangers,2016-2017
4153,900000,Matt Puempel,new-york-rangers,2016-2017
4154,772500,Brandon Halverson,new-york-rangers,2016-2017
4155,755000,Cristoval Nieves,new-york-rangers,2016-2017
4156,650000,Oscar Lindberg,new-york-rangers,2016-2017
4157,650000,Taylor Beck,new-york-rangers,2016-2017
4158,625000,Magnus Hellberg,new-york-rangers,2016-2017
4159,625000,Steven Kampfer,new-york-rangers,2016-2017
4160,600000,Adam Clendening,new-york-rangers,2016-2017
4161,600000,Marek Hrivik,new-york-rangers,2016-2017
4162,600000,Nicklas Jensen,new-york-rangers,2016-2017
4163,8500000,Henrik Lundqvist,new-york-rangers,2017-2018
4164,6650000,Kevin Shattenkirk,new-york-rangers,2017-2018
4165,5700000,Marc Staal,new-york-rangers,2017-2018
4166,5350000,Mika Zibanejad,new-york-rangers,2017-2018
4167,4625000,Chris Kreider,new-york-rangers,2017-2018
4168,4500000,Mats Zuccarello-Aasen,new-york-rangers,2017-2018
4169,4350000,Brendan Smith,new-york-rangers,2017-2018
4170,3800000,Matt Beleskey,new-york-rangers,2017-2018
4171,2825000,Ryan Spooner,new-york-rangers,2017-2018
4172,2600000,Kevin Hayes,new-york-rangers,2017-2018
4173,1937500,Vladislav Namestnikov,new-york-rangers,2017-2018
4174,1850000,Jesper Fast,new-york-rangers,2017-2018
4175,1333333,Cody Mcleod,new-york-rangers,2017-2018
4176,1300000,Ondrej Pavelec,new-york-rangers,2017-2018
4177,1000000,David Desharnais,new-york-rangers,2017-2018
4178,925000,Lias Andersson,new-york-rangers,2017-2018
4179,925000,Pavel Buchnevich,new-york-rangers,2017-2018
4180,925000,Filip Chytil,new-york-rangers,2017-2018
4181,925000,Vinni Lettieri,new-york-rangers,2017-2018
4182,925000,Rob O'Gara,new-york-rangers,2017-2018
4183,925000,Neal Pionk,new-york-rangers,2017-2018
4184,925000,Brady Skjei,new-york-rangers,2017-2018
4185,925000,Jimmy Vesey,new-york-rangers,2017-2018
4186,863333,Anthony Deangelo,new-york-rangers,2017-2018
4187,792500,Alex Georgiev,new-york-rangers,2017-2018
4188,772500,Brandon Halverson,new-york-rangers,2017-2018
4189,755000,Cristoval Nieves,new-york-rangers,2017-2018
4190,750000,Steven Fogarty,new-york-rangers,2017-2018
4191,742500,John Gilmour,new-york-rangers,2017-2018
4192,675000,Peter Holland,new-york-rangers,2017-2018
4193,650000,Paul Carey,new-york-rangers,2017-2018
4194,650000,Dan Catenacci,new-york-rangers,2017-2018
4195,650000,Steven Kampfer,new-york-rangers,2017-2018
4196,650000,Marek Mazanec,new-york-rangers,2017-2018
4197,625000,Ryan Sproul,new-york-rangers,2017-2018
4198,7000000,Jason Spezza,ottawa-senators,2011-2012
4199,5500000,Sergei Gonchar,ottawa-senators,2011-2012
4200,4875000,Dan Alfredsson,ottawa-senators,2011-2012
4201,4333333,Milan Michalek,ottawa-senators,2011-2012
4202,3700000,Filip Kuba,ottawa-senators,2011-2012
4203,3187500,Craig Anderson,ottawa-senators,2011-2012
4204,3083333,Chris Phillips,ottawa-senators,2011-2012
4205,2000000,Chris Neil,ottawa-senators,2011-2012
4206,1775000,Mika Zibanejad,ottawa-senators,2011-2012
4207,1400000,Kyle Turris,ottawa-senators,2011-2012
4208,1325000,Stephane Da Costa,ottawa-senators,2011-2012
4209,1295000,Jared Cowen,ottawa-senators,2011-2012
4210,1200000,Nick Foligno,ottawa-senators,2011-2012
4211,1050000,Bobby Butler,ottawa-senators,2011-2012
4212,1000000,Peter Regin,ottawa-senators,2011-2012
4213,1000000,Alex Auld,ottawa-senators,2011-2012
4214,1000000,Matt Gilroy,ottawa-senators,2011-2012
4215,875000,Erik Karlsson,ottawa-senators,2011-2012
4216,863333,Jakob Silfverberg,ottawa-senators,2011-2012
4217,816667,Jim O'Brien,ottawa-senators,2011-2012
4218,816667,Colin Greening,ottawa-senators,2011-2012
4219,750000,Jesse Winchester,ottawa-senators,2011-2012
4220,700000,Matt Carkner,ottawa-senators,2011-2012
4221,700000,Zenon Konopka,ottawa-senators,2011-2012
4222,700000,Zach Smith,ottawa-senators,2011-2012
4223,650000,Mark Parrish,ottawa-senators,2011-2012
4224,625000,Erik Condra,ottawa-senators,2011-2012
4225,605000,Derek Grant,ottawa-senators,2011-2012
4226,600000,Dave Dziurzynski,ottawa-senators,2011-2012
4227,600000,Kaspars Daugavins,ottawa-senators,2011-2012
4228,550000,Mike Mckenna,ottawa-senators,2011-2012
4229,7000000,Jason Spezza,ottawa-senators,2012-2013
4230,6500000,Erik Karlsson,ottawa-senators,2012-2013
4231,5500000,Sergei Gonchar,ottawa-senators,2012-2013
4232,4875000,Dan Alfredsson,ottawa-senators,2012-2013
4233,4333333,Milan Michalek,ottawa-senators,2012-2013
4234,3187500,Craig Anderson,ottawa-senators,2012-2013
4235,3083333,Chris Phillips,ottawa-senators,2012-2013
4236,3000000,Marc Methot,ottawa-senators,2012-2013
4237,2000000,Guillaume Latendresse,ottawa-senators,2012-2013
4238,2000000,Chris Neil,ottawa-senators,2012-2013
4239,1400000,Kyle Turris,ottawa-senators,2012-2013
4240,1295000,Jared Cowen,ottawa-senators,2012-2013
4241,1150000,Mike Lundin,ottawa-senators,2012-2013
4242,925000,Cory Conacher,ottawa-senators,2012-2013
4243,875000,Patrick Wiercioch,ottawa-senators,2012-2013
4244,863333,Jakob Silfverberg,ottawa-senators,2012-2013
4245,816667,Colin Greening,ottawa-senators,2012-2013
4246,800000,Peter Regin,ottawa-senators,2012-2013
4247,700000,Zach Smith,ottawa-senators,2012-2013
4248,650000,Andre Benoit,ottawa-senators,2012-2013
4249,625000,Erik Condra,ottawa-senators,2012-2013
4250,605000,Derek Grant,ottawa-senators,2012-2013
4251,562500,Eric Gryba,ottawa-senators,2012-2013
4252,7000000,Jason Spezza,ottawa-senators,2013-2014
4253,6500000,Erik Karlsson,ottawa-senators,2013-2014
4254,5100000,Bobby Ryan,ottawa-senators,2013-2014
4255,4333333,Milan Michalek,ottawa-senators,2013-2014
4256,3500000,Kyle Turris,ottawa-senators,2013-2014
4257,3250000,Clarke Macarthur,ottawa-senators,2013-2014
4258,3187500,Craig Anderson,ottawa-senators,2013-2014
4259,3100000,Jared Cowen,ottawa-senators,2013-2014
4260,3083333,Chris Phillips,ottawa-senators,2013-2014
4261,3000000,Marc Methot,ottawa-senators,2013-2014
4262,2000000,Patrick Wiercioch,ottawa-senators,2013-2014
4263,1900000,Chris Neil,ottawa-senators,2013-2014
4264,1887500,Zach Smith,ottawa-senators,2013-2014
4265,1250000,Erik Condra,ottawa-senators,2013-2014
4266,870000,Robin Lehner,ottawa-senators,2013-2014
4267,816667,Colin Greening,ottawa-senators,2013-2014
4268,802457,Mika Zibanejad,ottawa-senators,2013-2014
4269,575000,Matt Kassian,ottawa-senators,2013-2014
4270,564013,Cody Ceci,ottawa-senators,2013-2014
4271,562500,Eric Gryba,ottawa-senators,2013-2014
4272,512821,Ales Hemsky,ottawa-senators,2013-2014
4273,251624,Jean-Gabriel Pageau,ottawa-senators,2013-2014
4274,196308,Mike Hoffman,ottawa-senators,2013-2014
4275,185641,Mark Stone,ottawa-senators,2013-2014
4276,6500000,Erik Karlsson,ottawa-senators,2014-2015
4277,5100000,Bobby Ryan,ottawa-senators,2014-2015
4278,4000000,Milan Michalek,ottawa-senators,2014-2015
4279,3500000,Kyle Turris,ottawa-senators,2014-2015
4280,3250000,Clarke Macarthur,ottawa-senators,2014-2015
4281,3187500,Craig Anderson,ottawa-senators,2014-2015
4282,3100000,Jared Cowen,ottawa-senators,2014-2015
4283,3000000,Marc Methot,ottawa-senators,2014-2015
4284,3000000,David Legwand,ottawa-senators,2014-2015
4285,2500000,Chris Phillips,ottawa-senators,2014-2015
4286,2293817,Colin Greening,ottawa-senators,2014-2015
4287,2225000,Robin Lehner,ottawa-senators,2014-2015
4288,2000000,Patrick Wiercioch,ottawa-senators,2014-2015
4289,1900000,Chris Neil,ottawa-senators,2014-2015
4290,1319167,Mika Zibanejad,ottawa-senators,2014-2015
4291,1250000,Erik Condra,ottawa-senators,2014-2015
4292,1250000,Eric Gryba,ottawa-senators,2014-2015
4293,1207594,Zach Smith,ottawa-senators,2014-2015
4294,1106667,Cody Ceci,ottawa-senators,2014-2015
4295,866667,Alex Chiasson,ottawa-senators,2014-2015
4296,835484,Curtis Lazar,ottawa-senators,2014-2015
4297,750000,Mike Hoffman,ottawa-senators,2014-2015
4298,748333,Mark Stone,ottawa-senators,2014-2015
4299,575000,Mark Borowiecki,ottawa-senators,2014-2015
4300,379211,Jean-Gabriel Pageau,ottawa-senators,2014-2015
4301,309677,Andrew Hammond,ottawa-senators,2014-2015
4302,236720,Matt Puempel,ottawa-senators,2014-2015
4303,105538,Chris Driedger,ottawa-senators,2014-2015
4304,14140,Shane Prince,ottawa-senators,2014-2015
4305,7527,Chris Wideman,ottawa-senators,2014-2015
4306,7250000,Bobby Ryan,ottawa-senators,2015-2016
4307,6500000,Erik Karlsson,ottawa-senators,2015-2016
4308,4900000,Marc Methot,ottawa-senators,2015-2016
4309,4650000,Clarke Macarthur,ottawa-senators,2015-2016
4310,4200000,Craig Anderson,ottawa-senators,2015-2016
4311,3500000,Kyle Turris,ottawa-senators,2015-2016
4312,3500000,Mark Stone,ottawa-senators,2015-2016
4313,2625000,Mika Zibanejad,ottawa-senators,2015-2016
4314,2500000,Chris Phillips,ottawa-senators,2015-2016
4315,2295698,Dion Phaneuf,ottawa-senators,2015-2016
4316,2000000,Patrick Wiercioch,ottawa-senators,2015-2016
4317,2000000,Mike Hoffman,ottawa-senators,2015-2016
4318,1900000,Chris Neil,ottawa-senators,2015-2016
4319,1887500,Zach Smith,ottawa-senators,2015-2016
4320,1350000,Andrew Hammond,ottawa-senators,2015-2016
4321,1200000,Alex Chiasson,ottawa-senators,2015-2016
4322,1100000,Mark Borowiecki,ottawa-senators,2015-2016
4323,925000,Buddy Robinson,ottawa-senators,2015-2016
4324,925000,Matthew O'Connor,ottawa-senators,2015-2016
4325,912500,Casey Bailey,ottawa-senators,2015-2016
4326,900000,Jean-Gabriel Pageau,ottawa-senators,2015-2016
4327,894167,Curtis Lazar,ottawa-senators,2015-2016
4328,894167,Cody Ceci,ottawa-senators,2015-2016
4329,863333,Matt Puempel,ottawa-senators,2015-2016
4330,800000,Mike Kostka,ottawa-senators,2015-2016
4331,715000,Ryan Dzingel,ottawa-senators,2015-2016
4332,675000,Michael Keranen,ottawa-senators,2015-2016
4333,670000,Nicholas Paul,ottawa-senators,2015-2016
4334,628333,Ben Harpur,ottawa-senators,2015-2016
4335,600000,Fredrik Claesson,ottawa-senators,2015-2016
4336,600000,Phil Varone,ottawa-senators,2015-2016
4337,600000,Chris Wideman,ottawa-senators,2015-2016
4338,575000,Scott Gomez,ottawa-senators,2015-2016
4339,7250000,Bobby Ryan,ottawa-senators,2016-2017
4340,7000000,Dion Phaneuf,ottawa-senators,2016-2017
4341,6500000,Erik Karlsson,ottawa-senators,2016-2017
4342,5187500,Mike Hoffman,ottawa-senators,2016-2017
4343,5000000,Derick Brassard,ottawa-senators,2016-2017
4344,4900000,Marc Methot,ottawa-senators,2016-2017
4345,4650000,Clarke Macarthur,ottawa-senators,2016-2017
4346,4500000,Alex Burrows,ottawa-senators,2016-2017
4347,4200000,Craig Anderson,ottawa-senators,2016-2017
4348,3500000,Kyle Turris,ottawa-senators,2016-2017
4349,3500000,Mark Stone,ottawa-senators,2016-2017
4350,2800000,Cody Ceci,ottawa-senators,2016-2017
4351,2475000,Tommy Wingels,ottawa-senators,2016-2017
4352,1887500,Zach Smith,ottawa-senators,2016-2017
4353,1500000,Chris Neil,ottawa-senators,2016-2017
4354,1500000,Viktor Stalberg,ottawa-senators,2016-2017
4355,1350000,Andrew Hammond,ottawa-senators,2016-2017
4356,1100000,Mark Borowiecki,ottawa-senators,2016-2017
4357,925000,Matthew O'Connor,ottawa-senators,2016-2017
4358,925000,Colin White,ottawa-senators,2016-2017
4359,900000,Jean-Gabriel Pageau,ottawa-senators,2016-2017
4360,900000,Chris Kelly,ottawa-senators,2016-2017
4361,900000,Jyrki Jokipakka,ottawa-senators,2016-2017
4362,894167,Tom Chabot,ottawa-senators,2016-2017
4363,874125,Casey Bailey,ottawa-senators,2016-2017
4364,800000,Tom Pyatt,ottawa-senators,2016-2017
4365,800000,Chris Wideman,ottawa-senators,2016-2017
4366,775833,Andreas Englund,ottawa-senators,2016-2017
4367,755000,Chris Driedger,ottawa-senators,2016-2017
4368,750000,Ryan Dzingel,ottawa-senators,2016-2017
4369,737500,Mike Blunden,ottawa-senators,2016-2017
4370,700000,Fredrik Claesson,ottawa-senators,2016-2017
4371,700000,Phil Varone,ottawa-senators,2016-2017
4372,670000,Nicholas Paul,ottawa-senators,2016-2017
4373,653333,Ben Harpur,ottawa-senators,2016-2017
4374,612500,Chris Didomenico,ottawa-senators,2016-2017
4375,575000,Michael Condon,ottawa-senators,2016-2017
4376,7250000,Bobby Ryan,ottawa-senators,2017-2018
4377,6500000,Erik Karlsson,ottawa-senators,2017-2018
4378,6000000,Matt Duchene,ottawa-senators,2017-2018
4379,5187500,Mike Hoffman,ottawa-senators,2017-2018
4380,4875000,Marian Gaborik,ottawa-senators,2017-2018
4381,4650000,Clarke Macarthur,ottawa-senators,2017-2018
4382,4200000,Craig Anderson,ottawa-senators,2017-2018
4383,3500000,Mark Stone,ottawa-senators,2017-2018
4384,3250000,Zach Smith,ottawa-senators,2017-2018
4385,3100000,Jean-Gabriel Pageau,ottawa-senators,2017-2018
4386,2800000,Cody Ceci,ottawa-senators,2017-2018
4387,2500000,Alex Burrows,ottawa-senators,2017-2018
4388,2400000,Michael Condon,ottawa-senators,2017-2018
4389,1800000,Ryan Dzingel,ottawa-senators,2017-2018
4390,1100000,Mark Borowiecki,ottawa-senators,2017-2018
4391,1100000,Tom Pyatt,ottawa-senators,2017-2018
4392,925000,Colin White,ottawa-senators,2017-2018
4393,925000,Logan Brown,ottawa-senators,2017-2018
4394,863333,Tom Chabot,ottawa-senators,2017-2018
4395,850000,Dan Taylor,ottawa-senators,2017-2018
4396,835000,Marcus Hogberg,ottawa-senators,2017-2018
4397,800000,Magnus Paajarvi-Svensson,ottawa-senators,2017-2018
4398,800000,Chris Wideman,ottawa-senators,2017-2018
4399,784166,Alex Formenton,ottawa-senators,2017-2018
4400,775833,Andreas Englund,ottawa-senators,2017-2018
4401,759167,Filip Chlapik,ottawa-senators,2017-2018
4402,755000,Chris Jaros,ottawa-senators,2017-2018
4403,737500,Mike Blunden,ottawa-senators,2017-2018
4404,725000,Ben Sexton,ottawa-senators,2017-2018
4405,706250,Jack Rodewald,ottawa-senators,2017-2018
4406,670000,Nicholas Paul,ottawa-senators,2017-2018
4407,653333,Ben Harpur,ottawa-senators,2017-2018
4408,650000,Erik Burgdoerfer,ottawa-senators,2017-2018
4409,650000,Fredrik Claesson,ottawa-senators,2017-2018
4410,650000,Max Mccormick,ottawa-senators,2017-2018
4411,650000,Jim O'Brien,ottawa-senators,2017-2018
4412,650000,Ville Pokka,ottawa-senators,2017-2018
4413,650000,Patrick Sieloff,ottawa-senators,2017-2018
4414,6500000,Dan Briere,philadelphia-flyers,2011-2012
4415,6333333,Kimmo Timonen,philadelphia-flyers,2011-2012
4416,5666667,Ilya Bryzgalov,philadelphia-flyers,2011-2012
4417,4941429,Chris Pronger,philadelphia-flyers,2011-2012
4418,4200000,Scott Hartnell,philadelphia-flyers,2011-2012
4419,4000000,Andrej Meszaros,philadelphia-flyers,2011-2012
4420,3850000,Pavel Kubina,philadelphia-flyers,2011-2012
4421,3750000,Claude Giroux,philadelphia-flyers,2011-2012
4422,3437500,Matt Carle,philadelphia-flyers,2011-2012
4423,3300000,Jaromir Jagr,philadelphia-flyers,2011-2012
4424,3200000,Braydon Coburn,philadelphia-flyers,2011-2012
4425,3083333,Kris Versteeg,philadelphia-flyers,2011-2012
4426,2250000,Jakub Voracek,philadelphia-flyers,2011-2012
4427,1800000,Maxime Talbot,philadelphia-flyers,2011-2012
4428,1750000,Wayne Simmonds,philadelphia-flyers,2011-2012
4429,1700000,Matt Walker,philadelphia-flyers,2011-2012
4430,1625000,Nicklas Grossman,philadelphia-flyers,2011-2012
4431,1550000,Michael Leighton,philadelphia-flyers,2011-2012
4432,1166667,Ian Laperriere,philadelphia-flyers,2011-2012
4433,1100000,Jody Shelley,philadelphia-flyers,2011-2012
4434,950000,Niko Hovinen,philadelphia-flyers,2011-2012
4435,925000,Sean Couturier,philadelphia-flyers,2011-2012
4436,900000,Matt Read,philadelphia-flyers,2011-2012
4437,900000,Sergei Bobrovsky,philadelphia-flyers,2011-2012
4438,900000,Michael Testwuide,philadelphia-flyers,2011-2012
4439,900000,Brandon Manning,philadelphia-flyers,2011-2012
4440,900000,Erik Gustafsson,philadelphia-flyers,2011-2012
4441,875000,James Van Riemsdyk,philadelphia-flyers,2011-2012
4442,875000,Marc-Andre Bourdon,philadelphia-flyers,2011-2012
4443,870000,Brayden Schenn,philadelphia-flyers,2011-2012
4444,750000,Ben Holmstrom,philadelphia-flyers,2011-2012
4445,737500,Andreas Lilja,philadelphia-flyers,2011-2012
4446,700000,Blair Betts,philadelphia-flyers,2011-2012
4447,650000,Oliver Lauridsen,philadelphia-flyers,2011-2012
4448,580000,Eric Wellwood,philadelphia-flyers,2011-2012
4449,550000,Tom Sestito,philadelphia-flyers,2011-2012
4450,540000,Zach Rinaldo,philadelphia-flyers,2011-2012
4451,77500,Harry Zolnierczyk,philadelphia-flyers,2011-2012
4452,6500000,Dan Briere,philadelphia-flyers,2012-2013
4453,6333333,Kimmo Timonen,philadelphia-flyers,2012-2013
4454,5666667,Ilya Bryzgalov,philadelphia-flyers,2012-2013
4455,4941429,Chris Pronger,philadelphia-flyers,2012-2013
4456,4500000,Braydon Coburn,philadelphia-flyers,2012-2013
4457,4250000,Jakub Voracek,philadelphia-flyers,2012-2013
4458,4200000,Scott Hartnell,philadelphia-flyers,2012-2013
4459,4000000,Andrej Meszaros,philadelphia-flyers,2012-2013
4460,3750000,Claude Giroux,philadelphia-flyers,2012-2013
4461,3600000,Luke Schenn,philadelphia-flyers,2012-2013
4462,3500000,Nicklas Grossman,philadelphia-flyers,2012-2013
4463,3500000,Simon Gagne,philadelphia-flyers,2012-2013
4464,2900000,Steve Mason,philadelphia-flyers,2012-2013
4465,1800000,Maxime Talbot,philadelphia-flyers,2012-2013
4466,1750000,Wayne Simmonds,philadelphia-flyers,2012-2013
4467,1750000,Ruslan Fedotenko,philadelphia-flyers,2012-2013
4468,1100000,Jody Shelley,philadelphia-flyers,2012-2013
4469,950000,Brian Boucher,philadelphia-flyers,2012-2013
4470,925000,Sean Couturier,philadelphia-flyers,2012-2013
4471,900000,Matt Read,philadelphia-flyers,2012-2013
4472,900000,Brandon Manning,philadelphia-flyers,2012-2013
4473,900000,Erik Gustafsson,philadelphia-flyers,2012-2013
4474,870000,Brayden Schenn,philadelphia-flyers,2012-2013
4475,825000,Bruno Gervais,philadelphia-flyers,2012-2013
4476,783750,Cal Heeter,philadelphia-flyers,2012-2013
4477,750000,Kent Huskins,philadelphia-flyers,2012-2013
4478,750000,Mike Knuble,philadelphia-flyers,2012-2013
4479,737500,Andreas Lilja,philadelphia-flyers,2012-2013
4480,650000,Oliver Lauridsen,philadelphia-flyers,2012-2013
4481,650000,Adam Hall,philadelphia-flyers,2012-2013
4482,550000,Jay Rosehill,philadelphia-flyers,2012-2013
4483,540000,Zach Rinaldo,philadelphia-flyers,2012-2013
4484,6000000,Kimmo Timonen,philadelphia-flyers,2013-2014
4485,5250000,Mark Streit,philadelphia-flyers,2013-2014
4486,4941429,Chris Pronger,philadelphia-flyers,2013-2014
4487,4750000,Scott Hartnell,philadelphia-flyers,2013-2014
4488,4500000,Vincent Lecavalier,philadelphia-flyers,2013-2014
4489,4500000,Braydon Coburn,philadelphia-flyers,2013-2014
4490,4250000,Jakub Voracek,philadelphia-flyers,2013-2014
4491,3975000,Wayne Simmonds,philadelphia-flyers,2013-2014
4492,3750000,Claude Giroux,philadelphia-flyers,2013-2014
4493,3600000,Luke Schenn,philadelphia-flyers,2013-2014
4494,3500000,Nicklas Grossman,philadelphia-flyers,2013-2014
4495,2242308,Steve Downie,philadelphia-flyers,2013-2014
4496,1650000,Ray Emery,philadelphia-flyers,2013-2014
